id,added,edited,beerdb_id,name,brewer,style,edition,abv,calories_oz,carbs_oz,original_gravity,specific_gravity,description,image,untappd_beer_id
100,2013-07-09 00:09:27.529376+00:00,2013-07-09 00:09:27.550451+00:00,,Golden Ale,23,27,,,,,,,,,
101,2013-07-09 00:09:27.570987+00:00,2013-07-09 00:09:27.632821+00:00,,Macadamia Nut Brown Ale,23,1,,,,,,,,,
102,2013-07-09 00:09:27.640745+00:00,2013-07-09 00:09:27.644797+00:00,,Amber Ale,23,34,,,,,,,,,
103,2013-07-09 00:09:27.706756+00:00,2013-07-09 00:09:27.728183+00:00,,Macadamia Nut Brown,23,1,,,,,,,,,
104,2013-07-09 00:09:27.784478+00:00,2013-07-09 00:09:27.791805+00:00,,Four,24,1,,10.0,,,,,,,
105,2013-07-09 00:09:27.806605+00:00,2013-07-09 00:09:27.828279+00:00,,Grand Cru,24,1,,7.2000000000000002,,,,,,,
106,2013-07-09 00:09:27.846808+00:00,2013-07-09 00:09:27.899425+00:00,,Tripel Reserve,24,1,,9.0,,,,,,,
107,2013-07-09 00:09:27.925007+00:00,2013-07-09 00:09:27.945440+00:00,,Speciale Reserve Ale,24,27,,,,,,,,,
108,2013-07-09 00:09:27.975725+00:00,2013-07-09 00:09:27.981777+00:00,,Double Ale,24,1,,,,,,,,,
109,2013-07-09 00:09:27.995157+00:00,2013-07-09 00:09:27.999685+00:00,,Allagash White,24,68,,5.0,,,,,"Our interpretation of a traditional Belgian wheat beer, Allagash White is unique and truly refreshing. Brewed with a generous portion of wheat and our own special blend of spices, this beer is light and slightly cloudy in appearance, with a spicy aroma. Overall, it is a beer that is very drinkable and smooth any time of the year.



Available in: 12 oz and 750 ml bottles, 15.5 and 5.17 gal kegs
ABV: 5.0%
Original Gravity: 1048
Recommended Serving Temp: 34°F to 50°F",,
110,2013-07-09 00:09:28.018820+00:00,2013-07-09 00:09:28.054952+00:00,,Allagash Fluxus 09,24,75,,8.3000000000000007,,,,,,,
111,2013-07-09 00:09:28.106640+00:00,2013-07-09 00:09:28.115033+00:00,,Pig Pen Pilsener,26,78,,4.7000000000000002,,,,,Crisp Clean and refreshing Golden Lager brewed with German Malt and Hops for an authentic flavor. Pig Pen Pils is a great introduction into the world of Craft Brewed beer.,,
112,2013-07-09 00:09:28.174330+00:00,2013-07-09 00:09:28.193713+00:00,,Fegley's Amber Lager,26,34,,5.2000000000000002,,,,,Amber Colored lager with a nice caramel malt flavor backed by a nice dose of Imported Hersbrucker Hops for a nice easy drinking lager.,,
113,2013-07-09 00:09:28.217718+00:00,2013-07-09 00:09:28.239311+00:00,,Steelgaarden Wit,26,68,,5.2000000000000002,,,,,"Unfiltered Belgian Style beer is brewed with special yeast that lends a unique refreshing flavor to the beer. Brewed with Chamomile, Curacao Orange peel and Coriander to create a smooth citrus finish. Usually enjoyed with a slice of lemon.",,
114,2013-07-09 00:09:28.269907+00:00,2013-07-09 00:09:28.324142+00:00,,Hop Explosion,26,32,,7.0,,,,,"Hoppiest Brew Works beer ever? The smell of grapefruit, a sweet malt flavor, and oh by the way, lots of hop bitterness. Brewed in the tradition of West Coast ales, we have put loads of malt and hops in our kettle to come up with this sensational ale. Brewed with pale, and crystal malts, hopped with Tomahawks for Yakima Valley, WA. This beer styled has made many a microbrewery famous and this one is sure to please all those who love hops.",,
115,2013-07-09 00:09:28.383578+00:00,2013-07-09 00:09:28.413018+00:00,,Pawn Shop Porter,26,26,,5.7000000000000002,,,,,Dark brown with ruby highlights this brew has a deep chocolate flavor backed by a smooth caramel finish. Brewed with English malt and hops for an authentic flavor,,
116,2013-07-09 00:09:28.437935+00:00,2013-07-09 00:09:28.457419+00:00,,Apricot Ale,26,117,,5.4000000000000004,,,,,Unfiltered wheat beer brewed with apricots creating a smooth and thirst quenching full flavored fruit beer.,,
117,2013-07-09 00:09:28.493750+00:00,2013-07-09 00:09:28.514245+00:00,,Pumpkin Ale,26,124,,5.2000000000000002,,,,,"Our Holiday beer is made with real pumpkins, cloves, ginger, all-spice, nutmeg and cinnamon. This light copper colored winter ale will tantalize your taste buds. Pumkin pie in a glass!",,
118,2013-07-09 00:09:28.533419+00:00,2013-07-09 00:09:28.585102+00:00,,Rude Elf's Reserve,26,30,,10.5,,,,,Our silver medal winning Belgian style Holiday beer brewed with dark Belgian candied sugar and special spices. This brew has a spicy aroma and flavor with a sweet malt taste. At 10.5% alcohol it is sure to warm you up during the Holiday season.,,
119,2013-07-09 00:09:28.593778+00:00,2013-07-09 00:09:28.625181+00:00,,Cambonator Doppelbock,27,91,,7.2000000000000002,,,,,,,
120,2013-07-09 00:09:28.648026+00:00,2013-07-09 00:09:28.693166+00:00,,Winterfestival,27,85,,5.5,,,,,,,
121,2013-07-09 00:09:28.751978+00:00,2013-07-09 00:09:28.797415+00:00,,Bayrisch Hell,27,1,,4.7000000000000002,,,,,,,
122,2013-07-09 00:09:28.806514+00:00,2013-07-09 00:09:28.832667+00:00,,SailerBräu Rauchenfels Steinweizen,28,1,,,,,,,,,
123,2013-07-09 00:09:28.885378+00:00,2013-07-09 00:09:28.901035+00:00,,Kentucky Ale,29,27,,,,,,,,,
124,2013-07-09 00:09:28.924858+00:00,2013-07-09 00:09:28.989524+00:00,,Limestone Bavarian Style Bock (discontinued),29,91,,,,,,,,,
125,2013-07-09 00:09:29.035665+00:00,2013-07-09 00:09:29.072161+00:00,,Limestone English Style Porter (discontinued),29,26,,,,,,,,,
126,2013-07-09 00:09:29.128719+00:00,2013-07-09 00:09:29.169568+00:00,,Limestone 1897 Original Amber Ale (discontinued),29,34,,,,,,,,,
127,2013-07-09 00:09:29.195391+00:00,2013-07-09 00:09:29.218281+00:00,,Limestone Crisp-Hoppy Pale Ale (discontinued),29,27,,,,,,,,,
128,2013-07-09 00:09:29.247993+00:00,2013-07-09 00:09:29.260925+00:00,,Pure Hoppiness,30,33,,8.0,,,,,"A West Coast Double IPA
So mega-hopped it will take you to hop heaven. WeÃ¢â‚¬â„¢ve used hops in the boil, more hops in the giant hopback, and added to that, an incredible amount of dry-hopping for that cutting-edge Ã¢â‚¬Å“hop bite.Ã¢â‚¬Â Once youÃ¢â‚¬â„¢ve tasted this unique beer, all others pale in comparison. 1.072 OG Classified IBU 8%ABV",,
129,2013-07-09 00:09:29.334815+00:00,2013-07-09 00:09:29.356577+00:00,,Duet,30,32,,7.0,,,,,A West Coast IPA. Our original single IPA made with Simcoe and Amarillo hops Ã¢â‚¬Å“in harmony.Ã¢â‚¬Â 1.065 OG 45 IBU 7%ABV,,
130,2013-07-09 00:09:29.384308+00:00,2013-07-09 00:09:29.405454+00:00,,Nelson,30,32,,7.0,,,,,"A Golden Rye IPA.
An outstanding hop from New Zealand, Nelson Sauvin, is generously used throughout the brewing and dry-hopping of this unique beer. European rye is added for a smooth, malty addition to flavor. 1.065 OG 7%ABV",,
131,2013-07-09 00:09:29.425406+00:00,2013-07-09 00:09:29.480583+00:00,,Spezial,31,1,,5.2000000000000002,,,,,,,
132,2013-07-09 00:09:29.505671+00:00,2013-07-09 00:09:29.546438+00:00,,Pils,31,1,,4.9000000000000004,,,,,,,
133,2013-07-09 00:09:29.573125+00:00,2013-07-09 00:09:29.593529+00:00,,Podge Belgian Imperial Stout,32,43,,10.5,,,,,,,
134,2013-07-09 00:09:29.642628+00:00,2013-07-09 00:09:29.693525+00:00,,Hemp Ale,33,1,,,,,,,,,
135,2013-07-09 00:09:29.720981+00:00,2013-07-09 00:09:29.754855+00:00,,Schwartzbier,33,87,,,,,,,,,
136,2013-07-09 00:09:29.791421+00:00,2013-07-09 00:09:29.805587+00:00,,Sweeney Stout,33,43,,,,,,,,,
137,2013-07-09 00:09:29.861968+00:00,2013-07-09 00:09:29.880680+00:00,,Aurora Amber Ale,33,27,,,,,,,,,
138,2013-07-09 00:09:29.896177+00:00,2013-07-09 00:09:29.911800+00:00,,Honey Wheat Ale,33,96,,,,,,,,,
139,2013-07-09 00:09:29.981157+00:00,2013-07-09 00:09:30.010370+00:00,,Golden Light,33,27,,,,,,,,,
140,2013-07-09 00:09:30.041067+00:00,2013-07-09 00:09:30.056275+00:00,,Payton Pilsner,33,1,,,,,,,,,
141,2013-07-09 00:09:30.086889+00:00,2013-07-09 00:09:30.103795+00:00,,Oatmeal Stout,34,43,,,,,,,,,
142,2013-07-09 00:09:30.135497+00:00,2013-07-09 00:09:30.151118+00:00,,Hofbrauhaus Brewery & Biergarten Vienna Velvet,35,96,,,,,,,,,
143,2013-07-09 00:09:30.169724+00:00,2013-07-09 00:09:30.191415+00:00,,North Pleasant Pale Ale,36,27,,5.25,,,,,"Light gold in color, slightly malty and hoppy, with a mild flowery hop finish.",,
144,2013-07-09 00:09:30.217473+00:00,2013-07-09 00:09:30.245102+00:00,,Massatucky Brown,36,39,,5.25,,,,,"Light brown medium bodied ale. Smooth, malty and slightly roasted flavor.",,
145,2013-07-09 00:09:30.269198+00:00,2013-07-09 00:09:30.280782+00:00,,Two Sisters Imperial Stout,36,44,,6.7000000000000002,,,,,"Dark, rich, hearty, smooth and chocolaty. The two siloettes on the logo are Marina and Kshusha adopted from Russia by Amherst Brewing Company's owners, John and Terrie.",,
146,2013-07-09 00:09:30.312264+00:00,2013-07-09 00:09:30.337304+00:00,,Heather Ale,36,127,,5.4000000000000004,,,,,"2003 Silver medal winner herb and spice catagory Great American Beer Fest, made without hops, 100% heather flowers giving it a flowery aroma, subtle sweetness, and crisp, clean finish.",,
147,2013-07-09 00:09:30.348520+00:00,2013-07-09 00:09:30.378492+00:00,,Lewmeister Oktoberfest,36,85,,5.4000000000000004,,,,,"Amber, full-bodied lager made in the traditional style with German hops. Brewed in early August and put on tap with a keg of the previous years batch by October of each year. This beer is brewed in memory of \Lewis\""",,
148,2013-07-09 00:09:30.391386+00:00,2013-07-09 00:09:30.414580+00:00,,Raspberry Brown Ale,36,39,,4.9000000000000004,,,,,Our Massatucky Brown Ale with a subtle raspberry flavoring,,
149,2013-07-09 00:09:30.422686+00:00,2013-07-09 00:09:30.459018+00:00,,Workingman's Wheat,36,51,,4.9000000000000004,,,,,Light crisp American style wheat with a medium hop finish. Made using 25% German wheat malt. Brewed and on tap each summer.,,
150,2013-07-09 00:09:30.508792+00:00,2013-07-09 00:09:30.537136+00:00,,Righteous Red,36,34,,4.5999999999999996,,,,,"Reddish amber in color, mild and malty with hop aroma and finish.",,
151,2013-07-09 00:09:30.550380+00:00,2013-07-09 00:09:30.580254+00:00,,Graduation Ale,36,27,,5.5,,,,,"Golden pale ale, slightly hoppy. Brewed each May for the upcoming graduates. It took you four hard years to graduate so we made this one easy to drink. Congratulations!",,
152,2013-07-09 00:09:30.603327+00:00,2013-07-09 00:09:30.625061+00:00,,Patriots Pilsner,36,78,,4.7999999999999998,,,,,A traditional European Pilsner light in body and color. This brew possesses mild hoppy flavors and a crisp clean finish. It is made with traditional European hops: Hallertau and Saaz.,,
153,2013-07-09 00:09:30.661784+00:00,2013-07-09 00:09:30.691646+00:00,,Amherst ESB,36,6,,5.3499999999999996,,,,,"Amber in color, medium body with very hoppy aroma and bitter finish. Dry hopped with Oregon Goldings",,
154,2013-07-09 00:09:30.713588+00:00,2013-07-09 00:09:30.747892+00:00,,Honey Pilsner,36,78,,5.2000000000000002,,,,,"Crisp light lager, slightly malty with subtle hints of wildflower honey. Finished with Hallertau and Saaz hops",,
155,2013-07-09 00:09:30.798023+00:00,2013-07-09 00:09:30.826210+00:00,,Puffers Smoked Porter,36,26,,4.5999999999999996,,,,,"Dark, full bodied ale with a prominent smoked malt flavor",,
156,2013-07-09 00:09:30.846932+00:00,2013-07-09 00:09:30.870012+00:00,,Boltwood Bock,36,91,,5.7000000000000002,,,,,"Light in color, full bodied and very malty, this lager has a toasted malt flavor. Brewed in February and usually on tap by May with a keg of the previous year's batch.",,
157,2013-07-09 00:09:30.902359+00:00,2013-07-09 00:09:30.914212+00:00,,Bankers Gold,36,38,,4.5999999999999996,,,,,"Just another day at the bank. Very light, mild ale with a subtle hop finish. Brewed once a year in early Spring.",,
158,2013-07-09 00:09:30.997663+00:00,2013-07-09 00:09:31.023803+00:00,,Half in the Bagpipe,36,16,,7.2000000000000002,,,,,"Amber in color, full-bodied strong ale with a prominent malt flavor delicately balanced with Goldings hops. Made with a hint of molasses, this beer is usually on tap for Super Bowl with a keg or two of the previous year's batch.",,
159,2013-07-09 00:09:31.072851+00:00,2013-07-09 00:09:31.090949+00:00,,Cascade IPA,36,32,,5.2999999999999998,,,,,"Light in color, medium body, with a hop bitterness and Cascade hop finish.",,
160,2013-07-09 00:09:31.113465+00:00,2013-07-09 00:09:31.135132+00:00,,Olde #8 Anniversary Ale,36,58,,6.8499999999999996,,,,,Brewed for August each year to celebrate our Anniversary this strong ales maltiness is balenced by a generous amount of hops,,
161,2013-07-09 00:09:31.156747+00:00,2013-07-09 00:09:31.161503+00:00,,Loyal Duke Scotch Ale,37,16,,8.5999999999999996,,,,,,,
162,2013-07-09 00:09:31.205900+00:00,2013-07-09 00:09:31.255896+00:00,,Amstel Light,38,97,,3.5,,,,,,,
163,2013-07-09 00:09:31.289943+00:00,2013-07-09 00:09:31.339939+00:00,,Old Foghorn 2001,40,1,,10.0,,,,,,,
164,2013-07-09 00:09:31.370050+00:00,2013-07-09 00:09:31.391255+00:00,,Christmas Ale 2007,40,1,,,,,,,,,
165,2013-07-09 00:09:31.435893+00:00,2013-07-09 00:09:31.469042+00:00,,Bock,40,91,,5.5,,,,,,,
166,2013-07-09 00:09:31.482833+00:00,2013-07-09 00:09:31.521501+00:00,,Old Foghorn 2006,40,1,,9.4000000000000004,,,,,,,
167,2013-07-09 00:09:31.549170+00:00,2013-07-09 00:09:31.558872+00:00,,Christmas Ale 2003,40,1,,,,,,,,,
168,2013-07-09 00:09:31.601018+00:00,2013-07-09 00:09:31.657031+00:00,,Old Foghorn 2002,40,1,,10.0,,,,,,,
169,2013-07-09 00:09:31.683472+00:00,2013-07-09 00:09:31.745520+00:00,,Old Foghorn 1996,40,1,,10.0,,,,,,,
170,2013-07-09 00:09:31.753291+00:00,2013-07-09 00:09:31.780607+00:00,,Wheat,40,96,,,,,,,,,
171,2013-07-09 00:09:31.828820+00:00,2013-07-09 00:09:31.877020+00:00,,Porter,40,26,,5.5999999999999996,,,,,,,
172,2013-07-09 00:09:31.891174+00:00,2013-07-09 00:09:31.901423+00:00,,Our Special Ale 1995,40,1,,,,,,,,,
173,2013-07-09 00:09:31.926258+00:00,2013-07-09 00:09:31.944931+00:00,,Our Special Ale 1994,40,1,,,,,,,,,
174,2013-07-09 00:09:31.959590+00:00,2013-07-09 00:09:31.978230+00:00,,Small Beer,40,11,,3.2999999999999998,,,,,,,
175,2013-07-09 00:09:32.013371+00:00,2013-07-09 00:09:32.025930+00:00,,Old Foghorn 1998,40,1,,10.0,,,,,,,
176,2013-07-09 00:09:32.070044+00:00,2013-07-09 00:09:32.102939+00:00,,Our Special Ale 1992,40,1,,,,,,,,,
177,2013-07-09 00:09:32.134368+00:00,2013-07-09 00:09:32.158451+00:00,,Our Special Ale 1997,40,1,,,,,,,,,
178,2013-07-09 00:09:32.188879+00:00,2013-07-09 00:09:32.211564+00:00,,Our Special Ale 1996,40,1,,,,,,,,,
179,2013-07-09 00:09:32.242052+00:00,2013-07-09 00:09:32.269570+00:00,,Anchor Summer Beer,40,117,,4.5999999999999996,,,,,"Anchor Summer is the first American wheat beer in modern times. Our first brew of this light and refreshing beer was in the summer of 1984.

Anchor Summer is an all-malt beer, and over 50% of its malt comes from malted wheat. It is fermented with a Triticum aestivum, AKA wheat traditional top-fermenting \ale\"" yeast because we prefer the clean flavors developed by this yeast. We believe that this style best celebrates the refreshingly light flavor of malted wheat. You may notice that the head on this beer is unusually abundant",,
180,2013-07-09 00:09:32.313440+00:00,2013-07-09 00:09:32.323619+00:00,,Liberty Ale,40,27,,6.0,,,,,"San Francisco's famouse Liberty Ale was first brewed on the 18th of April, 1975 to celebrate the 200th anniversary of Paul Revere's historic ride. It is virtually handmade by the brewers of Anchor Steam Beer in one of the smallest and most traditional breweries in the world. Liberty Ale is made with the finest barley malt, fresh, whole hops, top fermenting yeast, pure water and the simple natural methods which reflect our exceptional respect for the ancient art of brewing. It is \dry hopped",,
